namex.fco.routeviews.org,41327,2001:7f8:10::4:1327,98,IT,ripencc,FIBERTELECOM-AS,Fiber,Telecom,"S.p.A.,",IT,,
namex.fco.routeviews.org,8075,2001:7f8:10::b:8075,143,US,arin,"MICROSOFT-CORP-MSN-AS-BLOCK,",US
namex.fco.routeviews.org,196959,2001:7f8:10::19:6959,12508,IT,ripencc,"NAMEX-ROME-RS,",IT
namex.fco.routeviews.org,214443,2001:7f8:10::21:4443,208158,IT,ripencc,BEBYTE,Be,Byte,"Srl,",IT,,
namex.fco.routeviews.org,20940,2001:7f8:10::b2:940,10,NL,ripencc,"AKAMAI-ASN1,",NL
namex.fco.routeviews.org,32934,2001:7f8:10::b3:2934,9,US,arin,"FACEBOOK,",US
namex.fco.routeviews.org,196959,2001:7f8:10::b19:6959,447,IT,ripencc,"NAMEX-ROME-RS,",IT
,,
,,
,,
,,
pacwave.lax.routeviews.org,2153,207.231.240.129,20572,US,arin,"CENIC-2153,",US
pacwave.lax.routeviews.org,101,207.231.241.1,20083,US,arin,"WASH-NSF-AS,",US
pacwave.lax.routeviews.org,101,207.231.243.1,20083,US,arin,"WASH-NSF-AS,",US
pacwave.lax.routeviews.org,2153,207.231.246.1,20573,US,arin,"CENIC-2153,",US
pacwave.lax.routeviews.org,2153,2001:504:b:20::129,38485,US,arin,"CENIC-2153,",US
pacwave.lax.routeviews.org,101,2001:504:b:80::1,4082,US,arin,"WASH-NSF-AS,",US
pacwave.lax.routeviews.org,101,2001:504:b:81::1,4082,US,arin,"WASH-NSF-AS,",US
pacwave.lax.routeviews.org,2153,2001:504:b:90::1,38485,US,arin,"CENIC-2153,",US
,,
,,
,,
,,
pit.scl.routeviews.org,61522,45.68.16.1,112960,CL,lacnic,PIT,CHILE,"SP,",CL,,,
pit.scl.routeviews.org,61522,45.68.16.2,112960,CL,lacnic,PIT,CHILE,"SP,",CL,,,
pit.scl.routeviews.org,64112,45.68.16.3,970385,CL,lacnic,PIT,CHILE,"SP,",CL,,,
pit.scl.routeviews.org,269956,45.68.16.19,29399,CL,lacnic,HABLAIP,"SPA,",CL,,,,
pit.scl.routeviews.org,51185,45.68.16.148,273062,IT,ripencc,"MAINSTREAMING-AS,",IT
pit.scl.routeviews.org,32934,45.68.16.205,7,US,arin,"FACEBOOK,",US
pit.scl.routeviews.org,32934,45.68.16.209,7,US,arin,"FACEBOOK,",US
pit.scl.routeviews.org,13335,45.68.16.227,4763,US,arin,"CLOUDFLARENET,",US
pit.scl.routeviews.org,136907,45.68.16.233,14,HK,apnic,HWCLOUDS-AS-AP,HUAWEI,"CLOUDS,",HK,,,
pit.scl.routeviews.org,136907,45.68.16.234,14,HK,apnic,HWCLOUDS-AS-AP,HUAWEI,"CLOUDS,",HK,,,
pit.scl.routeviews.org,20940,45.68.16.235,138,NL,ripencc,"AKAMAI-ASN1,",NL
pit.scl.routeviews.org,16509,45.68.16.236,607,US,arin,"AMAZON-02,",US
pit.scl.routeviews.org,16509,45.68.16.237,607,US,arin,"AMAZON-02,",US
pit.scl.routeviews.org,28283,45.68.17.30,1194,BR,lacnic,Adylnet,"Telecom,",BR,,,,
pit.scl.routeviews.org,61522,2801:14:9000::1,58107,CL,lacnic,PIT,CHILE,"SP,",CL,,,
